NAME	TITLE	SCORE	
TMEM181	na	-1.5431535	
ACACA_1	na	-1.5436339	
TMPRSS7	na	-1.5436339	
RRP15	na	-1.5436422	
TSACC	na	-1.5440524	
PHF10	na	-1.5447154	
BLVRA	na	-1.5448598	
MMS19	na	-1.544901	
MSH4	na	-1.5449424	
CCT7	na	-1.545141	
TMPO-AS1	na	-1.5456786	
INPP4A	na	-1.5460337	
ATG3	na	-1.5462172	
FLVCR1-DT	na	-1.5464642	
ZNF611	na	-1.546578	
DPH6	na	-1.5466666	
CARS1_1	na	-1.546806	
FSCN2	na	-1.5470054	
H3C1	na	-1.5470054	
NAP1L1	na	-1.5470455	
ZXDB	na	-1.5470486	
TBC1D22B	na	-1.5470601	
CLPB	na	-1.5470974	
RABGEF1	na	-1.547652	
PABPN1	na	-1.5479323	
LOC101930112	na	-1.5484235	
PBK	na	-1.5485702	
LINC00355	na	-1.5496285	
SUGP2	na	-1.5497154	
RNF34	na	-1.5502758	
TMEM131	na	-1.5505627	
UQCRBP1	na	-1.5505743	
MKRN1	na	-1.5510387	
RASL10A	na	-1.5512346	
DIS3L2	na	-1.5512902	
ESYT1	na	-1.5515816	
NBPF15	na	-1.5523514	
CNOT4	na	-1.5526693	
NOM1	na	-1.5526776	
DCAF13P3	na	-1.5527292	
CWC27	na	-1.5527558	
SLC10A3	na	-1.5528347	
EEF1E1	na	-1.5530121	
SNORD29	na	-1.553221	
VPS50	na	-1.554026	
SLC26A11	na	-1.554236	
MRPS30	na	-1.5543486	
CSNK2A3	na	-1.5544502	
ATP11B	na	-1.5545299	
TIPIN	na	-1.5546627	
NKAP	na	-1.5549849	
ATP6V0C	na	-1.5552267	
UCKL1	na	-1.5555104	
UBIAD1	na	-1.5556706	
PALB2	na	-1.5560263	
MGA	na	-1.5562165	
VDAC1	na	-1.5562989	
TMEM209	na	-1.5564734	
ARFGEF2	na	-1.5564955	
LOC107987141	na	-1.5571415	
SS18	na	-1.5576617	
ZNF749	na	-1.55768	
FAM111B	na	-1.5581876	
PET117	na	-1.5589029	
GOLGA7	na	-1.5593821	
CCAR1	na	-1.5594466	
WDR75	na	-1.5598917	
KDM3A	na	-1.5599109	
RC3H2	na	-1.560157	
PELP1	na	-1.5603799	
TFB2M	na	-1.5607932	
MYSM1	na	-1.5608758	
ANAPC11	na	-1.5609229	
ZNF343	na	-1.5610439	
SPIRE2	na	-1.561267	
PIPSL	na	-1.5616534	
MAPKAPK5-AS1	na	-1.5617793	
HRH1	na	-1.5618689	
DCAF17	na	-1.5620542	
TMCC1-AS1	na	-1.562416	
LOC105373733	na	-1.5625	
SNORD74	na	-1.5625	
DHX15	na	-1.5626295	
CD58	na	-1.5626495	
CHRAC1	na	-1.5631702	
RALBP1	na	-1.5635766	
NAF1	na	-1.5640422	
MKLN1-AS	na	-1.5641024	
PAQR6	na	-1.5642501	
TOMM40	na	-1.5644995	
LOC114841035	na	-1.5653411	
COMMD10	na	-1.5660453	
YKT6	na	-1.5661595	
LOC220729	na	-1.5661947	
FAM91A1	na	-1.5662211	
LOC101926944	na	-1.5664359	
GMDS	na	-1.5668064	
DR1	na	-1.5672193	
SPSB2	na	-1.5674062	
TSNAX	na	-1.5674907	
LOC105373195	na	-1.5678267	
FKBP15	na	-1.5681477	
TES	na	-1.5687629	
FAM72B	na	-1.5700134	
PARL	na	-1.5707029	
SUZ12P1	na	-1.5708203	
C7orf26	na	-1.5708523	
FOXO3B	na	-1.5713117	
ZXDC	na	-1.5713357	
ACRV1	na	-1.5717888	
ZNF574	na	-1.5721649	
ZSCAN5A	na	-1.5722713	
CBLL1	na	-1.5726937	
FBRS	na	-1.5729489	
AHNAK2	na	-1.5731192	
CACUL1	na	-1.5731463	
VPS28_1	na	-1.5731709	
ATP5F1B	na	-1.5734066	
OR2B6	na	-1.5737598	
HNRNPLL	na	-1.573788	
BRAF	na	-1.574156	
APH1A	na	-1.5744843	
PPIH	na	-1.5754795	
DUSP28	na	-1.5755637	
TMEM81	na	-1.5755917	
ABCF2	na	-1.5756348	
GLS	na	-1.5758667	
RBM12B-AS1	na	-1.5765321	
CENPBD1P1	na	-1.5772831	
PDCL3	na	-1.5775042	
IKBKB	na	-1.5779817	
RPLP0	na	-1.5792862	
TBKBP1	na	-1.5792994	
RAD51	na	-1.5793893	
SKP2	na	-1.579557	
ZNF826P	na	-1.5797087	
LANCL2	na	-1.5800163	
GKAP1	na	-1.5804136	
MSH6	na	-1.580703	
HLCS	na	-1.580743	
SMAD4	na	-1.5808899	
FAM24B	na	-1.5811217	
FANCA	na	-1.5814656	
RPLP2	na	-1.5817693	
LOC107984293	na	-1.5818216	
DENND10	na	-1.5819014	
NECAP1	na	-1.5819783	
SCIN	na	-1.5819801	
SMARCA1	na	-1.5819912	
PSMG1	na	-1.5821886	
LEPROTL1	na	-1.5828738	
PACC1	na	-1.5829262	
VRK1	na	-1.5835127	
LOC105370707	na	-1.583625	
FIGNL2	na	-1.5837394	
GPRC5D	na	-1.5840402	
SLC15A4	na	-1.5841712	
XRCC5	na	-1.5849323	
ORC5	na	-1.5849739	
SRSF10	na	-1.5850261	
SNRNP200	na	-1.5854551	
SLC1A5	na	-1.5858281	
SEPTIN6	na	-1.5863612	
ANKRD16	na	-1.5869038	
FXR1	na	-1.5870694	
KIF14	na	-1.5870785	
MKKS	na	-1.5872866	
GNG12	na	-1.5874714	
ATP1B3	na	-1.5876139	
PDIA6	na	-1.5876585	
NAPB	na	-1.5876777	
CYTL1	na	-1.5877132	
LRPPRC	na	-1.5878077	
ZNF687-AS1	na	-1.5879318	
ZSCAN22	na	-1.5882353	
PDCD2	na	-1.5885066	
PNKP	na	-1.5889968	
GOLGA4	na	-1.5892075	
EFCAB7	na	-1.5896006	
USF1	na	-1.5898048	
APBB1IP	na	-1.5899601	
TDG	na	-1.5900346	
ZFYVE26	na	-1.5902797	
CCDC127	na	-1.5903305	
AGPAT4	na	-1.5904539	
PTPMT1	na	-1.5908659	
NEDD4L	na	-1.5912226	
RGP1	na	-1.5913352	
KIAA0895	na	-1.5915306	
MAVS	na	-1.5918609	
CCP110	na	-1.5918996	
LOC101929340	na	-1.5919985	
ZRANB2	na	-1.5920377	
RPL13P5	na	-1.5920748	
ZNF273	na	-1.5920875	
SLC4A2	na	-1.5921017	
NT5C2	na	-1.5927134	
SLC44A3-AS1	na	-1.5927565	
ATP9A	na	-1.5927707	
DHRS9	na	-1.5940303	
NPTN	na	-1.5940839	
LPCAT1	na	-1.5943066	
RTF2	na	-1.5943807	
TBX19	na	-1.5945762	
COPS3	na	-1.5957583	
ZNF24	na	-1.5964015	
GBP2	na	-1.5964055	
LRP11	na	-1.5978185	
CBX5	na	-1.5979422	
PUM1	na	-1.5979582	
B4GALT5	na	-1.5979879	
KPNA2	na	-1.5981693	
POLE	na	-1.5995885	
RNF138	na	-1.5996888	
IKBIP	na	-1.6004596	
CD55	na	-1.6007695	
EEF1AKNMT	na	-1.6012923	
LOC155060	na	-1.60139	
DNAJB4	na	-1.6018608	
EVI5L	na	-1.6018667	
PDAP1	na	-1.602216	
TAB3	na	-1.602281	
EIF3H	na	-1.6024557	
CHST14	na	-1.6025941	
ZNF587B	na	-1.6027088	
REPIN1	na	-1.6027453	
KLHL18	na	-1.6028329	
LOC105374852	na	-1.6029745	
PARS2	na	-1.6031741	
H4C8	na	-1.6041421	
ZNF253	na	-1.604233	
VAPA	na	-1.6046501	
TACC3	na	-1.6047028	
INHBE	na	-1.604877	
NDUFA12	na	-1.6049893	
RTKN2	na	-1.6050729	
PRCC	na	-1.60514	
PHF21A	na	-1.6052065	
CD28	na	-1.6053073	
ZNF506	na	-1.6053693	
MBOAT4	na	-1.6056783	
GET1	na	-1.6059895	
RALGPS2	na	-1.6061654	
LRIG2	na	-1.6061827	
LINC01224	na	-1.6063894	
ZNF480	na	-1.6068376	
TIMM9	na	-1.6068832	
ADAM21	na	-1.6070129	
HCG4B_4	na	-1.6070129	
LOC105371452	na	-1.6070129	
ERBIN	na	-1.6070307	
LOC105378698	na	-1.6076951	
XKR9	na	-1.6078483	
ZNF706	na	-1.6079665	
SLC25A51	na	-1.6085806	
ASH2L	na	-1.6088386	
LOC102724416	na	-1.6097414	
HSPBP1	na	-1.6097682	
MAPK14	na	-1.6102697	
ZNF416	na	-1.6102918	
BRI3	na	-1.6103398	
PPP6R3	na	-1.610964	
RAB43	na	-1.6130434	
NPAT	na	-1.6131687	
TSC22D2	na	-1.6133847	
TBC1D13	na	-1.6136355	
DSTYK	na	-1.6139493	
MAP3K5	na	-1.614639	
PRKCA	na	-1.6147454	
LGALS8	na	-1.6148876	
ANKS1B	na	-1.6151828	
ZNF786	na	-1.6154121	
EEA1	na	-1.6164726	
COMMD7	na	-1.6166542	
IRF6	na	-1.6168668	
FOXN2	na	-1.6169832	
TIGD3	na	-1.6174742	
CEP152	na	-1.6177578	
NME2	na	-1.6185558	
BEX3	na	-1.6185701	
ERAL1	na	-1.6188443	
CEP72	na	-1.6197827	
DNTTIP1	na	-1.6200466	
MAMSTR	na	-1.6201029	
KDM2A	na	-1.6201289	
MTERF2	na	-1.6201793	
RAE1	na	-1.6201965	
MAPKAP1	na	-1.6202655	
KIF20A	na	-1.6204486	
LASP1	na	-1.6204574	
METTL5	na	-1.62097	
RRM2	na	-1.6216867	
FUT2	na	-1.6219938	
MTHFR	na	-1.6224142	
FAM53C	na	-1.622494	
ATF7IP	na	-1.6225165	
OIP5	na	-1.6233802	
SNORD28	na	-1.6234578	
LOC107986904	na	-1.6235449	
KMT2C	na	-1.6238248	
LLGL2	na	-1.6243925	
SMARCE1	na	-1.6249114	
EXTL3	na	-1.6261978	
LOC105373211	na	-1.6264981	
GTF3C4	na	-1.6265359	
ATP6V0A1	na	-1.6265618	
MOGS	na	-1.6268469	
ASTN2	na	-1.6269835	
GLI4	na	-1.6271273	
ZNF250	na	-1.6271937	
SAMD10	na	-1.6279846	
FPGT	na	-1.6281236	
PPP1R3F	na	-1.6282794	
MTA2	na	-1.6283925	
CD320	na	-1.6286381	
UBA1	na	-1.6290411	
STX16	na	-1.6296128	
ALG13	na	-1.6296254	
SEC24D	na	-1.629647	
ESPL1	na	-1.6299554	
ANO6	na	-1.6301073	
CBFA2T2	na	-1.6306641	
SLC38A10	na	-1.6311934	
JPT1	na	-1.631242	
ZNF587	na	-1.6316456	
SIN3B	na	-1.6331846	
BSG	na	-1.6333721	
BOLA3	na	-1.6335864	
ERCC1	na	-1.6336634	
POC1B	na	-1.6344086	
FASTKD3	na	-1.6346154	
PIGA	na	-1.634882	
ELK4	na	-1.6352801	
MKI67	na	-1.6353678	
LOC112267872	na	-1.635514	
KLHL29	na	-1.6355385	
MED20	na	-1.6365945	
DUS1L	na	-1.6366141	
CSRNP2	na	-1.6376783	
BABAM1	na	-1.6377746	
UBE2O	na	-1.6378938	
EIF4H	na	-1.6388164	
PFKFB2	na	-1.6388643	
ABCB6	na	-1.6389776	
IDH3G	na	-1.6389914	
DNAJB9	na	-1.6396532	
DAP3	na	-1.6397237	
COPB2	na	-1.6398681	
ISCA1	na	-1.6400506	
CLEC16A	na	-1.6402006	
SMARCD1	na	-1.6407347	
METTL17	na	-1.6409663	
TYW3	na	-1.6410062	
TTC21B	na	-1.641294	
SAFB	na	-1.6418588	
CDK1	na	-1.6418791	
ZNF514	na	-1.642285	
MSANTD3	na	-1.6429044	
C7orf50	na	-1.6433439	
SEC23IP	na	-1.6441528	
GAR1	na	-1.6441821	
SUPT6H	na	-1.6442164	
ZNF613	na	-1.645106	
NPM1	na	-1.6452202	
NDUFB4	na	-1.6458584	
CTR9	na	-1.6459416	
ZFR	na	-1.6467522	
ATP5PB	na	-1.6469766	
TTLL7	na	-1.6473135	
CXXC1	na	-1.6474088	
PGP	na	-1.6477126	
MITF	na	-1.6477985	
CCDC163	na	-1.6479603	
GSK3A	na	-1.6479795	
ROCK1P1	na	-1.6481645	
MRPL47	na	-1.6483274	
FABP5	na	-1.6485033	
SWT1	na	-1.6487455	
SCAF11	na	-1.6492282	
MLLT1	na	-1.6492584	
KTN1-AS1	na	-1.6495723	
ZDHHC12	na	-1.6500208	
PKMYT1	na	-1.6504207	
PLXDC1	na	-1.6504357	
MTDH	na	-1.650746	
BCL10	na	-1.6507566	
DIP2A	na	-1.6510977	
POLK	na	-1.6512915	
NCBP1	na	-1.6520025	
LSM12	na	-1.6520346	
ARCN1	na	-1.6522282	
RNF24	na	-1.6523194	
CDIN1	na	-1.6528937	
RPS6KB1	na	-1.6530167	
PCAT6	na	-1.6531223	
CKS1B	na	-1.6536453	
SRPK2	na	-1.653744	
MTERF1	na	-1.6541117	
PLEKHF2	na	-1.6541443	
PNPLA8	na	-1.6541992	
MRPL9	na	-1.6547997	
HKDC1	na	-1.6553857	
PRNP	na	-1.6554024	
EFCAB2	na	-1.6554403	
MYL6B	na	-1.6555532	
DCTN3	na	-1.6562738	
CEP19	na	-1.6563256	
SNRNP70	na	-1.6566224	
PHF3	na	-1.6566858	
ATP1A1-AS1	na	-1.6568791	
NOL7	na	-1.6570747	
NIF3L1	na	-1.6571892	
ELOVL2	na	-1.6576005	
TSR1	na	-1.6577129	
UTP18	na	-1.6577533	
GBF1	na	-1.6581078	
QRICH1	na	-1.6581188	
EXOSC4	na	-1.6581476	
CHTF18	na	-1.6581677	
ITPR1	na	-1.6583176	
RASA1	na	-1.6584867	
ABITRAM	na	-1.65944	
VWA3B	na	-1.6597513	
MYBBP1A	na	-1.6597605	
NFATC2IP	na	-1.6597773	
POLG2	na	-1.6598547	
BUD31	na	-1.6603518	
SMAD5	na	-1.6606352	
RHPN1-AS1	na	-1.6608138	
PXN-AS1	na	-1.6610044	
LOC100506023	na	-1.6620692	
RPS6KB2	na	-1.6626258	
ARPC5L	na	-1.6627393	
NPEPPS	na	-1.6630499	
MESD	na	-1.6631228	
ZNF584	na	-1.6633065	
CNOT7	na	-1.6635029	
USP16	na	-1.6635317	
ACBD6	na	-1.6635638	
MAD2L2	na	-1.6639704	
ATP5PD	na	-1.6640111	
HSPA8	na	-1.664451	
LYST	na	-1.6650048	
ZFYVE9	na	-1.6650068	
HYAL3	na	-1.6650535	
DNAJC6	na	-1.6652331	
LOC100499489	na	-1.6652516	
DENND5A	na	-1.6653044	
CEP41	na	-1.6653174	
LOC101928595	na	-1.6653968	
TRMT2B	na	-1.6663517	
AMIGO3	na	-1.6664314	
CNTD1	na	-1.6666666	
CCDC27	na	-1.6666666	
DENND6A-DT	na	-1.6666666	
HCRT	na	-1.6666666	
LINC01291	na	-1.6666666	
LOC100507642_2	na	-1.6666666	
LOC101927888	na	-1.6666666	
LOC105379042	na	-1.6666666	
LOC112268140	na	-1.6666666	
MIR4740	na	-1.6666666	
MIR7112	na	-1.6666666	
PLA2G4B	na	-1.6666666	
PLA2G4E-AS1	na	-1.6666666	
RNF212B	na	-1.6666666	
SPDYE2	na	-1.6666666	
STAU2-AS1	na	-1.6666666	
UNC5B-AS1	na	-1.6666666	
ZNF420	na	-1.6666666	
RMRP	na	-1.6667376	
PAFAH1B3	na	-1.6669489	
LSS	na	-1.6676444	
TMEM106C	na	-1.6681827	
SPATS2	na	-1.6683083	
TRMT13	na	-1.6683499	
TMUB1	na	-1.669105	
BRPF1	na	-1.6691345	
ACTG1P4	na	-1.6697129	
ANAPC1P4	na	-1.6702267	
DDX1	na	-1.670878	
KCTD7	na	-1.6708837	
XPO6	na	-1.6710247	
UNC119	na	-1.6713507	
FCHO1	na	-1.672048	
MCUR1	na	-1.6723014	
AP2B1	na	-1.6726443	
YTHDF1	na	-1.6735587	
HACD2	na	-1.6735727	
LATS1	na	-1.6735877	
ERGIC2	na	-1.6744126	
COX6C	na	-1.6746598	
MRPL3	na	-1.6748538	
PMS1	na	-1.6749134	
FASTKD1	na	-1.6752269	
RAP1A	na	-1.6754812	
IPMK	na	-1.6756997	
MTMR8	na	-1.6757523	
TUBD1	na	-1.6757824	
ZNF726	na	-1.6760209	
BECN1	na	-1.6762402	
SOCS5	na	-1.6772344	
LOC107986166	na	-1.6772609	
TMEM199	na	-1.6772864	
ESYT2	na	-1.6775373	
FAM200A	na	-1.6784966	
ATP5F1E	na	-1.6789335	
FADD	na	-1.6789519	
PSMD1	na	-1.6791264	
ACTR2	na	-1.6791725	
PUS7L	na	-1.6794457	
TTC9C	na	-1.6794822	
LOC112268267	na	-1.6794974	
HS2ST1	na	-1.6800476	
SNN	na	-1.6803851	
NCL	na	-1.680512	
STK35	na	-1.68057	
ZBTB6	na	-1.6809517	
CHMP4C	na	-1.6813444	
KCNE5	na	-1.6813456	
SLC33A1	na	-1.6817831	
NAT10	na	-1.6818093	
FZD6	na	-1.6820009	
ANKRD39	na	-1.682034	
TGS1	na	-1.6825753	
ZNF138	na	-1.6826923	
SMIM15	na	-1.6827457	
SMIM4	na	-1.6828071	
RAB13	na	-1.6832108	
EEF2KMT	na	-1.6832322	
LYRM4	na	-1.6845175	
FAM110A	na	-1.6846004	
PREPL	na	-1.6846128	
MAZ	na	-1.6849853	
TP53	na	-1.6854577	
PHF5A	na	-1.6855257	
LINC01703	na	-1.6858985	
TRAIP	na	-1.6861694	
SHC1	na	-1.6871397	
RTKN	na	-1.6874634	
SPACA9	na	-1.687662	
RMST	na	-1.6877371	
MRPS27	na	-1.6884496	
LMTK2	na	-1.6885483	
CASD1	na	-1.6888411	
TTC33	na	-1.6889967	
FAM98A	na	-1.690416	
WDR33	na	-1.6904385	
CERS3-AS1	na	-1.690599	
LOC101927019	na	-1.690599	
ZBTB32	na	-1.690599	
PPP1R14B	na	-1.6906123	
WDR31	na	-1.6909039	
ZNF484	na	-1.6910818	
STX2	na	-1.6912539	
EIF4A3	na	-1.6912961	
RIT1	na	-1.691877	
RAB1A	na	-1.6921191	
TASP1	na	-1.6924795	
UBQLN2	na	-1.6933497	
TIMM50	na	-1.6934553	
BEND3	na	-1.6935217	
NCOA5	na	-1.694434	
PTTG1	na	-1.6944628	
ZNF576	na	-1.6950758	
IPPK	na	-1.695284	
HCFC2	na	-1.6955894	
TBC1D25	na	-1.6957903	
CERS2	na	-1.6960975	
SBF2-AS1	na	-1.6962299	
STK24	na	-1.6969641	
ERLEC1	na	-1.6973217	
SPCS2	na	-1.69742	
ZNF7	na	-1.6978314	
SHLD1	na	-1.698395	
ENTPD6	na	-1.6986294	
METTL6	na	-1.6986692	
ABHD11	na	-1.6988631	
H3C3	na	-1.699216	
RIOK1	na	-1.7000551	
SP1	na	-1.7006991	
PPM1D	na	-1.7008232	
MARK2	na	-1.7010429	
GRWD1	na	-1.701278	
SIKE1	na	-1.7012919	
LINC00674	na	-1.7020378	
CRSP8P	na	-1.7022127	
ZC2HC1A	na	-1.7022706	
DHX29	na	-1.7026304	
C2CD2L	na	-1.7033832	
CAMK2N2	na	-1.7036183	
FBXW2	na	-1.7037954	
SLMAP	na	-1.7041153	
ITGB3BP	na	-1.7042253	
LOC388780	na	-1.7042996	
SLC30A6	na	-1.7043263	
SHPRH	na	-1.7047626	
CENPF	na	-1.7047849	
ZNF337	na	-1.704893	
ZNF337-AS1	na	-1.7049372	
LOC105375038	na	-1.705291	
LOC105378480	na	-1.705291	
LOC112267961	na	-1.705291	
WASH7P	na	-1.705291	
LINC02163	na	-1.705321	
EWSR1	na	-1.7054379	
PUSL1	na	-1.7055905	
DDX18	na	-1.7057474	
RPS21	na	-1.7059119	
MZT1	na	-1.7065321	
ZNF227	na	-1.706583	
BCAS2	na	-1.706608	
MYPOP	na	-1.7066888	
GATAD1	na	-1.7068944	
UBE2V2	na	-1.7076075	
RAB22A	na	-1.7078332	
TRIM28	na	-1.7079588	
EPS15L1	na	-1.7085726	
PLEKHS1	na	-1.709131	
HSPA13	na	-1.7091391	
CEP350	na	-1.709296	
GNAS	na	-1.7097659	
ZBTB8A	na	-1.7101759	
ARHGAP33	na	-1.7108328	
VEGFB	na	-1.7109044	
CEP192	na	-1.7109499	
CD9	na	-1.7110214	
LOC105374985	na	-1.7110374	
KIF16B	na	-1.7110987	
TRMO	na	-1.7115903	
GPR37L1	na	-1.7117118	
TEFM	na	-1.7119565	
MRPL21	na	-1.712051	
KMT2D	na	-1.7120558	
CDKN2AIPNL	na	-1.7124723	
MGAT5	na	-1.7133082	
NXT2	na	-1.7133684	
LOC101927851	na	-1.7140491	
CD2BP2	na	-1.7140596	
LOC107987261	na	-1.7143794	
NCS1	na	-1.7143868	
DNMT3A	na	-1.7144567	
LINC00205	na	-1.7146949	
NBAS	na	-1.7147846	
ACTR3-AS1	na	-1.7152284	
ARNTL2-AS1	na	-1.7152284	
C15orf54	na	-1.7152284	
C22orf15	na	-1.7152284	
CHD5	na	-1.7152284	
DCDC2C	na	-1.7152284	
GABRA3	na	-1.7152284	
GAS2L1P2	na	-1.7152284	
H2AC14	na	-1.7152284	
LINC02522	na	-1.7152284	
LOC100129455	na	-1.7152284	
LOC100996318	na	-1.7152284	
LOC102724120	na	-1.7152284	
LOC105369568	na	-1.7152284	
LOC105370120	na	-1.7152284	
LOC105375328	na	-1.7152284	
LOC105375481	na	-1.7152284	
LOC105376850	na	-1.7152284	
LOC105377472	na	-1.7152284	
LOC105378628	na	-1.7152284	
LOC107986872	na	-1.7152284	
MAGEA8	na	-1.7152284	
NOMO1_1	na	-1.7152284	
PAGE2B	na	-1.7152284	
POU5F1P4	na	-1.7152284	
SCARNA8	na	-1.7152284	
SNORA71A	na	-1.7152284	
UC.134	na	-1.7152284	
ZAN	na	-1.7152284	
ZBTB43	na	-1.7154541	
SETX	na	-1.7156907	
SLC35E3	na	-1.7158067	
AUNIP	na	-1.7159686	
APTX	na	-1.716304	
ARHGEF35_1	na	-1.7169362	
DDX42	na	-1.7171956	
PRPF3	na	-1.7172787	
HMBS	na	-1.7175313	
SLC35B4	na	-1.7176207	
SENP2	na	-1.7177197	
PHC3	na	-1.7177914	
SRM	na	-1.7182807	
TGFBRAP1	na	-1.7184844	
OSBPL2	na	-1.7187881	
NAA50	na	-1.7189475	
GDAP1	na	-1.7194324	
OLFML2B	na	-1.7200937	
GINS2	na	-1.7202331	
ZNF283	na	-1.7204826	
SCAF8	na	-1.7206017	
INPP5F	na	-1.7220466	
MIR4292	na	-1.7223979	
NBPF1	na	-1.7224973	
SYNM	na	-1.7225128	
ZNF26	na	-1.7229781	
EIF2B5	na	-1.7230492	
SPEN	na	-1.723213	
CDC25B	na	-1.72364	
NDUFS8	na	-1.7237328	
ADNP-AS1	na	-1.7237734	
NSFL1C	na	-1.7245438	
CDKAL1	na	-1.7249117	
CPSF3	na	-1.7251173	
LEMD3	na	-1.7257224	
RPSAP58	na	-1.7260692	
GALNT1	na	-1.7262834	
CTDSPL2	na	-1.7265018	
TMEM63B	na	-1.7268952	
ABCF3	na	-1.7272344	
MIER3	na	-1.7291948	
AGT	na	-1.7292683	
KLHL7	na	-1.7293254	
CABLES2	na	-1.7303178	
RAD51D	na	-1.7305245	
TNFSF9	na	-1.7308016	
TUT4	na	-1.7308322	
TMUB2	na	-1.7309431	
NACA	na	-1.7311894	
TRIM33	na	-1.7316183	
MEN1	na	-1.7316514	
WASHC1	na	-1.7317073	
CRB1	na	-1.7320508	
LOC105372501	na	-1.7320508	
LOC107985320	na	-1.7320508	
LOC107985340	na	-1.7320508	
IZUMO1	na	-1.7320508	
LOC105374733	na	-1.7320508	
LOC107984455	na	-1.7320508	
CPM	na	-1.7321302	
TPRN	na	-1.7321354	
GLTP	na	-1.7323122	
ZFX	na	-1.7323205	
CDC42SE2	na	-1.7325103	
DHCR7	na	-1.7326727	
ZFPM1	na	-1.7332124	
EBNA1BP2	na	-1.73419	
BRWD3	na	-1.7342361	
TAZ	na	-1.7347951	
GSTCD	na	-1.7352896	
FANCG	na	-1.7353622	
MTA3	na	-1.7357346	
NANOS1	na	-1.7357827	
CYB561A3	na	-1.7361104	
SNHG15	na	-1.7361603	
SCLY	na	-1.7362409	
NFKB2	na	-1.7362977	
ARF1	na	-1.7370179	
NKIRAS2	na	-1.7373643	
USP11	na	-1.7379646	
GOLT1A	na	-1.7380315	
MYO9B	na	-1.7383538	
LGALS8-AS1	na	-1.7385535	
TBC1D10B	na	-1.738956	
HERC2P2	na	-1.739506	
GRPEL2	na	-1.7400703	
IARS1	na	-1.7403853	
ZNF777	na	-1.7405083	
NDUFA1	na	-1.7406248	
STX18	na	-1.7407408	
LOC107983949	na	-1.7408844	
PSMB4	na	-1.740968	
RAB41	na	-1.741024	
TMEM120B	na	-1.7411789	
ALG1L9P	na	-1.7419875	
ITFG2	na	-1.7423209	
AP1S1	na	-1.7432448	
ACAD9	na	-1.7436844	
EIF3A	na	-1.7442473	
RBM14	na	-1.7444434	
HMGN4	na	-1.7445072	
CCDC6	na	-1.7450495	
NUDC	na	-1.746873	
LOC100507291	na	-1.7476676	
SUPT5H	na	-1.7479845	
ZNF148	na	-1.7483417	
BFSP1	na	-1.7484716	
FLAD1	na	-1.7486761	
NRIP3	na	-1.7487409	
VPS16	na	-1.7492068	
TIFA	na	-1.74928	
NDUFS6	na	-1.7494601	
RNF44	na	-1.7495165	
TRIP6	na	-1.7500138	
NPLOC4	na	-1.75022	
RRS1	na	-1.7503645	
CHTOP	na	-1.750485	
ETV6	na	-1.7505556	
BCL7B	na	-1.7510917	
THOC2	na	-1.7513046	
TOMM34	na	-1.7517787	
BPNT2	na	-1.752474	
NCSTN	na	-1.7525972	
SPRING1	na	-1.7528843	
SSR3	na	-1.7529199	
MACIR	na	-1.7529415	
DDX49	na	-1.7534196	
C1orf112	na	-1.7535843	
PHYHIPL	na	-1.7539281	
LOC102724814	na	-1.754386	
NPAS2	na	-1.7548277	
ZNF16	na	-1.7550478	
SPAG5	na	-1.7550944	
PRKAG1	na	-1.7554696	
MMP9	na	-1.7561233	
OLA1	na	-1.7565066	
CENPA	na	-1.7566069	
RSL1D1	na	-1.7569207	
EMG1	na	-1.7571498	
ABHD17C	na	-1.7576418	
MIR924HG	na	-1.7576774	
ZNF579	na	-1.7577442	
MRPL55	na	-1.7578905	
HSP90AB1	na	-1.7583336	
CENPB	na	-1.7588096	
ATF1	na	-1.7590079	
LOC105373269	na	-1.7596301	
RXYLT1	na	-1.7602471	
AURKAP1	na	-1.7602547	
FANCM	na	-1.7604562	
COA6	na	-1.7606893	
THAP1	na	-1.7607622	
AKAP8	na	-1.7611938	
MAK16	na	-1.7617486	
JAK1	na	-1.7621732	
EBLN3P	na	-1.7626079	
DNAJB11	na	-1.7628096	
ZNF324B	na	-1.762924	
RAB5B	na	-1.7630385	
LOC171391	na	-1.7634265	
MAN1A2	na	-1.7635504	
ARL16	na	-1.7644467	
PPP6C	na	-1.7649344	
PCBP2	na	-1.7652799	
PLS3	na	-1.7654425	
PPWD1	na	-1.7655088	
SRGAP2C	na	-1.7657675	
STT3B	na	-1.7658619	
TMEM167B	na	-1.7672753	
NCDN	na	-1.767498	
RAB2B	na	-1.7680435	
HELLS	na	-1.7688034	
MVB12A	na	-1.7688577	
UBE2D1	na	-1.7698247	
CSE1L	na	-1.7699256	
TPCN1	na	-1.769938	
SLC2A13	na	-1.7703183	
ODF2	na	-1.7706442	
KANSL2	na	-1.7709963	
LOC100287042	na	-1.7712435	
RBM47	na	-1.7712446	
MAP4K2	na	-1.7713776	
PARD6G	na	-1.7716	
TRMU	na	-1.7721809	
DENND10P1	na	-1.7723343	
LOC107984505	na	-1.7729002	
RNF10	na	-1.7729769	
SHISA4	na	-1.7730161	
COX8A	na	-1.7738556	
NEK7	na	-1.7740909	
ZNF316	na	-1.7745665	
POLR3B	na	-1.7746382	
STARD3	na	-1.7750776	
SRPRB	na	-1.7750887	
RCC1	na	-1.775436	
STAG2	na	-1.7754787	
NIPBL	na	-1.7755153	
NOL6	na	-1.7758329	
PRPF6	na	-1.7758596	
